,n,p,Metric,LogLKL,KendallTau,KernelSim
2740,9,0.5,ILP-PA1,-8.317766166719343,0.3888888888888889,0.1682691658169172
2741,9,0.5,ILP-PA2,-8.317766166719343,0.3888888888888889,0.1682691658169172
2742,9,0.6,ReverseLPA,-20.206326964800834,-0.3333333333333333,0.3574404761904762
2743,9,0.6,ILP-PA1,-15.714256866564744,0.1111111111111111,0.139727895869582
2744,9,0.6,ILP-PA2,-15.714256866564744,0.1111111111111111,0.139727895869582
2745,9,0.7,ReverseLPA,-18.77138300450479,0.2777777777777778,0.46597222222222223
2746,9,0.7,ILP-PA1,-8.828094599549056,-0.4444444444444444,0.4843915343915344
2747,9,0.7,ILP-PA2,-8.828094599549056,-0.4444444444444444,0.4843915343915344
2748,9,0.8,ReverseLPA,-17.290941272522367,-0.611111111111111,0.4824404761904762
2749,9,0.8,ILP-PA1,-7.330325854993241,-0.4444444444444444,0.1730088601440612
2750,9,0.8,ILP-PA2,-7.330325854993241,-0.4444444444444444,0.1730088601440612
2751,9,0.9,ReverseLPA,-19.594992667666588,-0.1111111111111111,0.6276455026455027
2752,9,0.9,ILP-PA1,-3.04010870259883,0.1111111111111111,0.3701719576719576
2753,9,0.9,ILP-PA2,-3.04010870259883,-0.05555555555555555,0.3701719576719576
2754,9,0.1,ReverseLPA,-16.855619260563103,-0.3333333333333333,0.3329365079365079
2755,9,0.1,ILP-PA1,-12.88261216852197,0.2777777777777778,0.17691859789175512
2756,9,0.1,ILP-PA2,-12.566530621548491,0.8333333333333334,0.17460694358601558
2757,9,0.2,ReverseLPA,-17.65638398354047,-0.2222222222222222,0.34375
2758,9,0.2,ILP-PA1,-5.004024235381879,-0.4444444444444444,0.19032808265318296
2759,9,0.2,ILP-PA2,-2.2788685663767296,-0.2777777777777778,0.19299335544835206
2760,9,0.3,ReverseLPA,-16.944398259482362,-0.2777777777777778,0.3055555555555555
2761,9,0.3,ILP-PA1,-17.033177258401615,0.2222222222222222,0.15032484775613691
2762,9,0.3,ILP-PA2,-12.351234013607609,0.2222222222222222,0.3435185185185185
2763,9,0.4,ReverseLPA,-13.654977416977637,0.2222222222222222,0.17824074074074073
2764,9,0.4,ILP-PA1,-8.773419165156527,0.2777777777777778,0.17180405417085778
2765,9,0.4,ILP-PA2,-16.930652190889237,-0.3888888888888889,0.18062311760751099
2766,9,0.5,ReverseLPA,-16.635532333438686,0.2222222222222222,0.1759259259259259
2767,9,0.5,ILP-PA1,-8.317766166719343,-0.3888888888888889,0.1635313284110909
2768,9,0.5,ILP-PA2,-8.317766166719343,-0.3888888888888889,0.1635313284110909
2769,9,0.6,ReverseLPA,-15.60889635090692,0.0,0.22582671957671954
2770,9,0.6,ILP-PA1,-14.571268148851795,-0.16666666666666666,0.1388564389009254
2771,9,0.6,ILP-PA2,-14.571268148851793,0.2777777777777778,0.13685270465256721
2772,9,0.7,ReverseLPA,-17.701358172688593,-0.2222222222222222,0.21097883597883596
2773,9,0.7,ILP-PA1,-15.695256481565938,-0.16666666666666666,0.17348745202942592
2774,9,0.7,ILP-PA2,-9.586613461017004,0.0,0.16940047868779423
2775,9,0.8,ReverseLPA,-17.737228375150785,0.2222222222222222,0.22159391534391534
2776,9,0.8,ILP-PA1,-11.617486383197857,-0.2777777777777778,0.22318121693121692
2777,9,0.8,ILP-PA2,-3.1714427716335685,-0.2222222222222222,0.1849285316954468
2778,9,0.9,ReverseLPA,-19.384271636350938,-0.1111111111111111,0.5047619047619047
2779,9,0.9,ILP-PA1,-8.80424456082301,-0.3333333333333333,0.17853607102841496
2780,9,0.9,ILP-PA2,-8.80424456082301,-0.3333333333333333,0.17853607102841496
2781,9,0.1,ReverseLPA,-21.460789446551193,-0.5,0.3444444444444445
2782,9,0.1,ILP-PA1,-18.225305964114842,0.2222222222222222,0.17359346519543722
2783,9,0.1,ILP-PA2,-5.448054311250702,0.6666666666666666,0.14807687823743032
2784,9,0.2,ReverseLPA,-16.04694607110637,-0.1111111111111111,0.19999999999999998
2785,9,0.2,ILP-PA1,-11.394342831883648,0.1111111111111111,0.18021905660923954
2786,9,0.2,ILP-PA2,-5.94403149387335,0.1111111111111111,0.20469767982447581
2787,9,0.3,ReverseLPA,-14.53645265083049,-0.2222222222222222,0.3431216931216931
2788,9,0.3,ILP-PA1,-13.555206817933545,0.6666666666666666,0.28018086246415075
2789,9,0.3,ILP-PA2,-10.433911321404208,0.0,0.1915300191535368
2790,9,0.4,ReverseLPA,-16.403849612600105,0.2777777777777778,0.21064814814814814
2791,9,0.4,ILP-PA1,-3.875883958812273,-0.16666666666666666,0.21484788359788357
2792,9,0.4,ILP-PA2,-10.095175005138847,-0.05555555555555555,0.247594677282127
2793,9,0.5,ReverseLPA,-17.328679513998633,-0.05555555555555555,0.19189814814814812
2794,9,0.5,ILP-PA1,-18.021826694558577,0.1111111111111111,0.172004491699496
2795,9,0.5,ILP-PA2,-9.010913347279288,-0.2777777777777778,0.17728512023932058
2796,9,0.6,ReverseLPA,-16.6305475984389,0.2222222222222222,0.18683862433862433
2797,9,0.6,ILP-PA1,-14.9927102114831,0.611111111111111,0.1512155845560332
2798,9,0.6,ILP-PA2,-14.9927102114831,0.611111111111111,0.1512155845560332
2799,9,0.7,ReverseLPA,-16.6313333408724,-0.2777777777777778,0.5958333333333333
2800,9,0.7,ILP-PA1,-18.593825006666282,0.611111111111111,0.16135593275504953
2801,9,0.7,ILP-PA2,-17.389852202340347,0.5555555555555556,0.16135593275504953
2802,9,0.8,ReverseLPA,-18.183515477779206,0.4444444444444444,0.37347883597883597
2803,9,0.8,ILP-PA1,-9.960615417529125,-0.2222222222222222,0.2702567875751176
2804,9,0.8,ILP-PA2,-4.733447630833036,-0.2777777777777778,0.29170773492362184
2805,9,0.9,ReverseLPA,-19.27891112069311,0.611111111111111,0.4862433862433863
2806,9,0.9,ILP-PA1,-5.237333279935049,-0.1111111111111111,0.2206679894179894
2807,9,0.9,ILP-PA2,-5.237333279935049,-0.2777777777777778,0.47893518518518513
2808,9,0.1,ReverseLPA,-23.76337453954524,-0.16666666666666666,0.19080687830687829
2809,9,0.1,ILP-PA1,-20.001088478819756,-0.2222222222222222,0.17933839198707244
2810,9,0.1,ILP-PA2,-10.263945528554444,-0.3888888888888889,0.2104378410189304
2811,9,0.2,ReverseLPA,-22.48469772084277,0.16666666666666666,0.16666666666666666
2812,9,0.2,ILP-PA1,-15.55322591524332,0.5555555555555556,0.1420924729353724
2813,9,0.2,ILP-PA2,-15.330082363929112,0.3333333333333333,0.15319751897119943
2814,9,0.3,ReverseLPA,-16.944398259482362,0.1111111111111111,0.17939814814814814
2815,9,0.3,ILP-PA1,-8.293861657771814,0.3888888888888889,0.16487166643141637
2816,9,0.3,ILP-PA2,-8.293861657771814,0.3888888888888889,0.17867727166121047
2817,9,0.4,ReverseLPA,-19.15272180822257,-0.16666666666666666,0.1977513227513227
2818,9,0.4,ILP-PA1,-7.646407401966719,-0.5,0.21531084656084656
2819,9,0.4,ILP-PA2,-7.646407401966719,-0.5,0.21531084656084656
2820,9,0.5,ReverseLPA,-16.635532333438686,-0.3333333333333333,0.17361111111111108
2821,9,0.5,ILP-PA1,-4.852030263919617,0.16666666666666666,0.15572952868237877
2822,9,0.5,ILP-PA2,-4.852030263919617,0.16666666666666666,0.17939814814814814
2823,9,0.6,ReverseLPA,-15.098070727140929,0.2222222222222222,0.1759259259259259
2824,9,0.6,ILP-PA1,-8.562698133840874,0.3333333333333333,0.16715178293605235
2825,9,0.6,ILP-PA2,-8.562698133840874,0.3333333333333333,0.16715178293605235
2826,9,0.7,ReverseLPA,-16.98800828481113,-0.7222222222222222,0.48888888888888893
2827,9,0.7,ILP-PA1,-14.491283677240004,0.1111111111111111,0.13934516884070106
2828,9,0.7,ILP-PA2,-14.491283677240004,0.1111111111111111,0.13934516884070106
2829,9,0.8,ReverseLPA,-18.406659029093415,-0.05555555555555555,0.38389550264550265
2830,9,0.8,ILP-PA1,-1.7851484105136777,-0.1111111111111111,0.30825192821361824
2831,9,0.8,ILP-PA2,-1.7851484105136777,-0.1111111111111111,0.30825192821361824
2832,9,0.9,ReverseLPA,-19.17355060503528,0.2777777777777778,0.21349206349206348
2833,9,0.9,ILP-PA1,-8.698884045165183,-0.4444444444444444,0.39261476440207993
2834,9,0.9,ILP-PA2,-8.698884045165183,-0.4444444444444444,0.39261476440207993
2835,9,0.1,ReverseLPA,-16.855619260563103,-0.2777777777777778,0.35648148148148145
2836,9,0.1,ILP-PA1,-12.777251652864143,0.1111111111111111,0.19317733488748862
2837,9,0.1,ILP-PA2,-15.07983674585819,-0.1111111111111111,0.2050116134089032
2838,9,0.2,ReverseLPA,-19.265821895974568,-0.3333333333333333,0.17824074074074073
2839,9,0.2,ILP-PA1,-13.27435734886659,0.3333333333333333,0.14819054306157367
2840,9,0.2,ILP-PA2,-2.725155669005149,0.2222222222222222,0.15680925075235938
2841,9,0.3,ReverseLPA,-15.740425455156426,-0.611111111111111,0.19593253968253968
2842,9,0.3,ILP-PA1,-16.676502314462883,-0.16666666666666666,0.30906275918955517
2843,9,0.3,ILP-PA2,-15.963152426585419,-0.2222222222222222,0.30906275918955517
2844,9,0.4,ReverseLPA,-19.15272180822257,0.0,0.18892195767195766
2845,9,0.4,ILP-PA1,-3.875883958812273,-0.3333333333333333,0.1889332730041891
2846,9,0.4,ILP-PA2,-3.875883958812273,-0.3333333333333333,0.1889332730041891
2847,9,0.5,ReverseLPA,-18.71497387511852,-0.5555555555555556,0.1898148148148148
2848,9,0.5,ILP-PA1,-4.1588830833596715,-0.2777777777777778,0.17989417989417986
2849,9,0.5,ILP-PA2,-11.78350206951907,0.2777777777777778,0.1411386599205562
2850,9,0.6,ReverseLPA,-16.6305475984389,-0.3333333333333333,0.47754629629629636
2851,9,0.6,ILP-PA1,-11.522291360778992,0.16666666666666666,0.1487222167308073
2852,9,0.6,ILP-PA2,-11.522291360778992,0.16666666666666666,0.1487222167308073
2853,9,0.7,ReverseLPA,-16.98800828481113,-0.16666666666666666,0.7349537037037037
2854,9,0.7,ILP-PA1,-17.478631201259603,0.2777777777777778,0.16627999246119846
2855,9,0.7,ILP-PA2,-14.357335704730266,0.5,0.325
2856,9,0.8,ReverseLPA,-18.406659029093415,-0.3888888888888889,1.0
2857,9,0.8,ILP-PA1,-6.836605699130189,-0.2777777777777778,0.32813115129558185
2858,9,0.8,ILP-PA2,-5.849165387404085,0.3888888888888889,0.330848029114462
2859,9,0.9,ReverseLPA,-19.27891112069311,0.0,0.3349867724867725
2860,9,0.9,ILP-PA1,-11.844353263421842,0.3888888888888889,0.3349867724867725
2861,9,0.9,ILP-PA2,-14.146938356415886,0.3888888888888889,0.1618891408193135
2862,9,0.1,ReverseLPA,-16.855619260563103,0.2222222222222222,0.32916666666666666
2863,9,0.1,ILP-PA1,-12.987972684179795,0.5555555555555556,0.16859834295178366
2864,9,0.1,ILP-PA2,-12.777251652864145,0.4444444444444444,0.21868362143034714
2865,9,0.2,ReverseLPA,-16.04694607110637,0.3333333333333333,0.324074074074074
2866,9,0.2,ILP-PA1,-14.61321865675185,0.3333333333333333,0.15946727166479027
2867,9,0.2,ILP-PA2,-10.05548152399839,0.0,0.1894010003309592
2868,9,0.3,ReverseLPA,-18.148371063808295,0.16666666666666666,0.16666666666666666
2869,9,0.3,ILP-PA1,-3.121295496529337,-0.05555555555555555,0.28096561841576334
2870,9,0.3,ILP-PA2,-9.452665488507265,-0.2777777777777778,0.1471796739817564
2871,9,0.4,ReverseLPA,-20.069012540096725,-0.1111111111111111,0.20902777777777773
2872,9,0.4,ILP-PA1,-11.522291360778992,0.16666666666666666,0.13917142382665115
2873,9,0.4,ILP-PA2,-3.875883958812273,0.16666666666666666,0.1602851072472018
2874,9,0.5,ReverseLPA,-19.408121055678468,-0.4444444444444444,0.21068121693121697
2875,9,0.5,ILP-PA1,-16.635532333438686,-0.4444444444444444,0.18466423273151283
2876,9,0.5,ILP-PA2,-16.635532333438686,-0.4444444444444444,0.18466423273151283
2877,9,0.6,ReverseLPA,-20.206326964800834,0.2777777777777778,0.4601851851851852
2878,9,0.6,ILP-PA1,-8.878779680814354,-0.2222222222222222,0.4611111111111111
2879,9,0.6,ILP-PA2,-8.878779680814354,-0.2222222222222222,0.4611111111111111
2880,9,0.7,ReverseLPA,-16.274658396933667,-0.2777777777777778,0.48078703703703707
2881,9,0.7,ILP-PA1,-6.733213909507144,-0.05555555555555555,0.15749571678303229
2882,9,0.7,ILP-PA2,-11.28120918179141,-0.1111111111111111,0.1986111111111111
2883,9,0.8,ReverseLPA,-17.960371926464997,0.1111111111111111,0.3632936507936508
2884,9,0.8,ILP-PA1,-8.621754109643867,-0.2222222222222222,0.36610449735449735
2885,9,0.8,ILP-PA2,-8.621754109643867,-0.2222222222222222,0.36610449735449735
2886,9,0.9,ReverseLPA,-19.805713698982245,-0.1111111111111111,1.0
2887,9,0.9,ILP-PA1,-2.739373407103483,0.3333333333333333,0.453925442285847
2888,9,0.9,ILP-PA2,-1.158965672236089,-0.16666666666666666,0.4574537619653292
2889,9,0.1,ReverseLPA,-16.855619260563103,-0.611111111111111,0.46646825396825403
2890,9,0.1,ILP-PA1,-10.263945528554446,0.2222222222222222,0.18572937199398765
2891,9,0.1,ILP-PA2,-12.88261216852197,0.5,0.16971623755711707
2892,9,0.2,ReverseLPA,-12.82807024623817,-0.16666666666666666,0.19659391534391535
2893,9,0.2,ILP-PA1,-15.728936413322897,0.16666666666666666,0.34271624796023314
2894,9,0.2,ILP-PA2,-15.458359808774055,0.3333333333333333,0.2607810291146603
2895,9,0.3,ReverseLPA,-16.944398259482362,0.16666666666666666,0.3055555555555555
2896,9,0.3,ILP-PA1,-15.963152426585417,0.2777777777777778,0.3284722222222222
2897,9,0.3,ILP-PA2,-17.746527146279078,0.3888888888888889,0.33194444444444443
2898,9,0.4,ReverseLPA,-20.98530327197088,0.2777777777777778,0.18287037037037038
2899,9,0.4,ILP-PA1,-16.61457064391576,0.3333333333333333,0.1527533382061883
2900,9,0.4,ILP-PA2,-9.47898886571503,0.2222222222222222,0.1441326140567738
2901,9,0.5,ReverseLPA,-18.021826694558577,-0.16666666666666666,0.18287037037037038
2902,9,0.5,ILP-PA1,-5.545177444479562,-0.4444444444444444,0.16444016122747676
2903,9,0.5,ILP-PA2,-5.545177444479562,-0.4444444444444444,0.16444016122747676
2904,9,0.6,ReverseLPA,-16.630547598438902,-0.2222222222222222,0.1759259259259259
2905,9,0.6,ILP-PA1,-18.041686999555903,0.2222222222222222,0.1483364078600883
2906,9,0.6,ILP-PA2,-18.041686999555903,0.2222222222222222,0.1483364078600883
2907,9,0.7,ReverseLPA,-18.77138300450479,-0.2222222222222222,0.2415343915343915
2908,9,0.7,ILP-PA1,-8.739315600629801,0.2222222222222222,0.18895830181704593
2909,9,0.7,ILP-PA2,-9.675392459936258,-0.2777777777777778,0.5047949735449736
2910,9,0.8,ReverseLPA,-18.183515477779206,0.05555555555555555,0.3742063492063492
2911,9,0.8,ILP-PA1,-6.119741991952927,0.0,0.19491068276942686
2912,9,0.8,ILP-PA2,-4.557737132753459,0.05555555555555555,0.38164682539682543
2913,9,0.9,ReverseLPA,-19.06819008937746,-0.3333333333333333,0.4882275132275132
2914,9,0.9,ILP-PA1,-5.237333279935049,-0.16666666666666666,0.34262566137566136
2915,9,0.9,ILP-PA2,-5.237333279935049,-0.16666666666666666,0.34262566137566136
2916,9,0.1,ReverseLPA,-16.855619260563103,-0.2222222222222222,0.3514550264550264
2917,9,0.1,ILP-PA1,-14.974476230200365,-0.05555555555555555,0.19796296132623617
2918,9,0.1,ILP-PA2,-10.053224497238793,0.2777777777777778,0.17696152152408173
2919,9,0.2,ReverseLPA,-20.875259808408668,-0.05555555555555555,0.3055555555555555
2920,9,0.2,ILP-PA1,-5.94403149387335,-0.4444444444444444,0.18727093990594762
2921,9,0.2,ILP-PA2,-15.77636946655753,-0.16666666666666666,0.1586870083791131
2922,9,0.3,ReverseLPA,-21.760289476786102,0.2222222222222222,0.1875
2923,9,0.3,ILP-PA1,-11.281209181791413,-0.4444444444444444,0.18344259081088576
2924,9,0.3,ILP-PA2,-16.45377534303389,-0.05555555555555555,0.22668136244779527
2925,9,0.4,ReverseLPA,-17.32014034447426,-0.611111111111111,0.1884920634920635
2926,9,0.4,ILP-PA1,-3.365058335046282,0.1111111111111111,0.18495370370370368
2927,9,0.4,ILP-PA2,-8.457337618183047,0.1111111111111111,0.13712372920291535
2928,9,0.5,ReverseLPA,-13.862943611198906,-0.4444444444444444,0.3445767195767196
2929,9,0.5,ILP-PA1,-7.624618986159398,-0.3888888888888889,0.16609653693698556
2930,9,0.5,ILP-PA2,-7.624618986159398,-0.3888888888888889,0.16609653693698556
2931,9,0.6,ReverseLPA,-16.6305475984389,-0.3888888888888889,0.2034722222222222
2932,9,0.6,ILP-PA1,-16.719931159573584,-0.05555555555555555,0.196228858581853
2933,9,0.6,ILP-PA2,-13.354872824527302,-0.05555555555555555,0.17309426619260218
2934,9,0.7,ReverseLPA,-17.344683228749865,0.2222222222222222,0.17989417989417986
2935,9,0.7,ILP-PA1,-5.0386181887327375,-0.3888888888888889,0.15870571915856926
2936,9,0.7,ILP-PA2,-4.191320328345534,-0.4444444444444444,0.16237960844338092
2937,9,0.8,ReverseLPA,-16.844654169893946,0.3333333333333333,0.31646825396825395
2938,9,0.8,ILP-PA1,-4.11145003012504,-0.6666666666666666,0.3368055555555555
2939,9,0.8,ILP-PA2,-14.39007510543764,-0.5,0.2896581001109502
2940,9,0.9,ReverseLPA,-19.700353183324417,-0.2777777777777778,0.8819444444444445
2941,9,0.9,ILP-PA1,-3.7776323122036137,-0.2222222222222222,0.8819444444444445
2942,9,0.9,ILP-PA2,-3.7776323122036137,-0.3888888888888889,0.8819444444444445
2943,9,0.1,ReverseLPA,-19.158204353557146,-0.3333333333333333,0.35836640211640214
2944,9,0.1,ILP-PA1,-7.855999919902573,0.05555555555555555,0.15328782875833274
2945,9,0.1,ILP-PA2,-5.342693795592875,0.3333333333333333,0.15609968458199436
2946,9,0.2,ReverseLPA,-17.656383983540472,-0.7222222222222222,0.6258267195767196
2947,9,0.2,ILP-PA1,-8.22290006025008,0.5,0.1516478729280753
2948,9,0.2,ILP-PA2,-17.38580737899163,0.2222222222222222,0.267154835014691
2949,9,0.3,ReverseLPA,-13.332479846504553,-0.2777777777777778,0.24140211640211642
2950,9,0.3,ILP-PA1,-14.13460873330127,0.3333333333333333,0.18349472651295365
2951,9,0.3,ILP-PA2,-10.077236377465475,0.3888888888888889,0.166951754877473
2952,9,0.4,ReverseLPA,-16.403849612600105,-0.16666666666666666,0.16666666666666666
2953,9,0.4,ILP-PA1,-14.48188458771711,-0.05555555555555555,0.15737345648356205
2954,9,0.4,ILP-PA2,-6.219291046326573,-0.3333333333333333,0.17510309828792936
2955,9,0.5,ReverseLPA,-19.408121055678468,-0.4444444444444444,0.20585317460317457
2956,9,0.5,ILP-PA1,-8.317766166719343,-0.16666666666666666,0.17738997922784064
2957,9,0.5,ILP-PA2,-10.39720770839918,-0.1111111111111111,0.16104734576837373
2958,9,0.6,ReverseLPA,-15.60889635090692,-0.05555555555555555,0.3125
2959,9,0.6,ILP-PA1,-16.103745020149766,0.2777777777777778,0.3194444444444444
2960,9,0.6,ILP-PA2,-9.073523757606864,0.1111111111111111,0.1366773037789467
2961,9,0.7,ReverseLPA,-17.344683228749865,0.05555555555555555,0.19189814814814812
2962,9,0.7,ILP-PA1,-9.22993851707827,-0.2777777777777778,0.1637713922160151
2963,9,0.7,ILP-PA2,-16.542554341953142,0.05555555555555555,0.14233206253624867
2964,9,0.8,ReverseLPA,-17.290941272522367,0.3333333333333333,0.21117724867724866
2965,9,0.8,ILP-PA1,-8.22290006025008,-0.3333333333333333,0.16582583981962898
2966,9,0.8,ILP-PA2,-8.22290006025008,-0.3333333333333333,0.16582583981962898
2967,9,0.9,ReverseLPA,-19.594992667666588,-0.2777777777777778,0.8784722222222222
2968,9,0.9,ILP-PA1,-6.607019983486791,-0.3333333333333333,0.6501790948740992
2969,9,0.9,ILP-PA2,-6.607019983486791,-0.3333333333333333,0.6501790948740992
2970,9,0.1,ReverseLPA,-21.460789446551193,-0.1111111111111111,0.1747685185185185
2971,9,0.1,ILP-PA1,-10.158585012896618,0.1111111111111111,0.22330980180887364
2972,9,0.1,ILP-PA2,-7.645278888586921,0.4444444444444444,0.21236454810847927
2973,9,0.2,ReverseLPA,-17.65638398354047,-0.16666666666666666,0.20866402116402116
2974,9,0.2,ILP-PA1,-6.613462147815978,0.1111111111111111,0.17156128515485142
2975,9,0.2,ILP-PA2,-10.008048470763757,0.05555555555555555,0.2033476498536532
2976,9,0.3,ReverseLPA,-15.740425455156426,-0.2222222222222222,0.44999999999999996
2977,9,0.3,ILP-PA1,-8.739315600629801,0.05555555555555555,0.15654818441224502
2978,9,0.3,ILP-PA2,-11.503936153220407,0.2222222222222222,0.17410714285714282
2979,9,0.4,ReverseLPA,-15.487558880725949,-0.2222222222222222,0.4662698412698412
2980,9,0.4,ILP-PA1,-15.803640427699428,-0.3333333333333333,0.18207863220542816
2981,9,0.4,ILP-PA2,-15.803640427699428,-0.3333333333333333,0.17520541471507547
2982,9,0.5,ReverseLPA,-18.021826694558577,-0.3888888888888889,0.19444444444444442
2983,9,0.5,ILP-PA1,-7.624618986159398,-0.3333333333333333,0.19707312268130586
2984,9,0.5,ILP-PA2,-5.545177444479562,-0.3888888888888889,0.1514900969801344
2985,9,0.6,ReverseLPA,-16.11972197467291,-0.05555555555555555,0.18287037037037038
2986,9,0.6,ILP-PA1,-4.792174690686427,0.4444444444444444,0.1884259259259259
2987,9,0.6,ILP-PA2,-4.792174690686427,0.4444444444444444,0.1884259259259259
2988,9,0.7,ReverseLPA,-16.631333340872402,-0.05555555555555555,0.33425925925925926
2989,9,0.7,ILP-PA1,-5.0386181887327375,-0.05555555555555555,0.18406328191276872
2990,9,0.7,ILP-PA2,-5.0386181887327375,-0.05555555555555555,0.18406328191276872
2991,9,0.8,ReverseLPA,-18.183515477779206,0.4444444444444444,0.6207010582010583
2992,9,0.8,ILP-PA1,-11.346909778649014,-0.3333333333333333,0.6281415343915344
2993,9,0.8,ILP-PA2,-11.346909778649014,-0.3333333333333333,0.6281415343915344
2994,9,0.9,ReverseLPA,-19.700353183324417,-0.3333333333333333,1.0
2995,9,0.9,ILP-PA1,-0.8428841252626103,-0.3333333333333333,0.8819444444444445
2996,9,0.9,ILP-PA2,-0.8428841252626103,-0.3333333333333333,0.8819444444444445
2997,9,0.1,ReverseLPA,-23.76337453954524,0.2222222222222222,0.3333333333333333
